"Röker dagligen, % av eleverna i årskurs 1 och 2 vid yrkesläroanstalter";"3936";"Hela landet";"358";"totalt";2008;40,4;
"Röker dagligen, % av eleverna i årskurs 1 och 2 vid yrkesläroanstalter";"3936";"Hela landet";"358";"totalt";2009;38,2;
"Röker dagligen, % av eleverna i årskurs 1 och 2 vid yrkesläroanstalter";"3936";"Hela landet";"358";"totalt";2010;40,2;
"Röker dagligen, % av eleverna i årskurs 1 och 2 vid yrkesläroanstalter";"3936";"Hela landet";"358";"totalt";2011;38,7;
"Röker dagligen, % av eleverna i årskurs 1 och 2 vid yrkesläroanstalter";"3936";"Hela landet";"358";"totalt";2013;35,9;
"Röker dagligen, % av eleverna i årskurs 1 och 2 vid yrkesläroanstalter";"3936";"Hela landet";"358";"totalt";2015;30,5;
"Röker dagligen, % av eleverna i årskurs 1 och 2 vid yrkesläroanstalter";"3936";"Hela landet";"358";"totalt";2017;23,0;
"Röker dagligen, % av eleverna i årskurs 1 och 2 vid yrkesläroanstalter";"3936";"Hela landet";"358";"totalt";2019;18,5;
